,SCHOOL_YEAR,School District Code,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
261,2017-18,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,K-12 Expenditures,Pupil Services,281898.72,875.46
262,2017-18,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
263,2017-18,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,K-12 Expenditures,School Administration,306525.55,951.94
264,2017-18,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,K-12 Expenditures,School food Services,0.0,0.0
265,2017-18,761,Atlanta Public Schools,3051,Beecher Hills Elementary School,K-12 Expenditures,Transportation,0.0,0.0
266,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
267,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,General Administration,0.0,0.0
268,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Instruction,2378061.42,8344.08
269,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Instructional Support,231126.18,810.97
270,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Maintenance and Operations,143794.39,504.54
271,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Media,60154.15,211.07
272,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Pupil Services,291868.34,1024.1
273,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
274,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,School Administration,313482.79,1099.94
275,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,School food Services,0.0,0.0
276,2017-18,761,Atlanta Public Schools,5051,Benteen Elementary School,K-12 Expenditures,Transportation,4365.0,15.32
277,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Debt Services,0.0,0.0
278,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,General Administration,0.0,0.0
279,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Instruction,4301499.65,7613.27
280,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Instructional Support,221180.53,391.47
281,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Maintenance and Operations,250246.92,442.91
282,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Media,93653.19,165.76
283,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Pupil Services,239795.92,424.42
284,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
285,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,School Administration,364173.66,644.56
286,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,School food Services,0.0,0.0
287,2017-18,761,Atlanta Public Schools,0303,Bolton Academy,K-12 Expenditures,Transportation,3748.98,6.64
288,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Debt Services,0.0,0.0
289,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,General Administration,0.0,0.0
290,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Instruction,5282560.27,7535.75
291,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Instructional Support,433031.24,617.73
292,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Maintenance and Operations,305874.81,436.34
293,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Media,107179.35,152.89
294,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Pupil Services,368733.63,526.01
295,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
296,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,School Administration,920916.09,1313.72
297,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,School food Services,0.0,0.0
298,2017-18,761,Atlanta Public Schools,0315,Booker T. Washington High School,K-12 Expenditures,Transportation,21467.6,30.62
299,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
300,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,General Administration,0.0,0.0
301,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Instruction,3394542.26,7526.7
302,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Instructional Support,634536.73,1406.96
303,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Maintenance and Operations,211138.32,468.16
304,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Media,115210.22,255.46
305,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Pupil Services,365751.06,810.98
306,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
307,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,School Administration,369007.8,818.2
308,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,School food Services,0.0,0.0
309,2017-18,761,Atlanta Public Schools,1053,Boyd Elementary School,K-12 Expenditures,Transportation,10836.8,24.03
310,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
311,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,General Administration,0.0,0.0
312,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Instruction,6368634.61,6207.25
313,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Instructional Support,137836.6,134.34
314,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Maintenance and Operations,295810.6,288.31
315,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Media,214913.32,209.47
316,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Pupil Services,213465.7,208.06
317,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
318,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,School Administration,647423.03,631.02
319,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,School food Services,0.0,0.0
320,2017-18,761,Atlanta Public Schools,2053,Brandon Elementary School,K-12 Expenditures,Transportation,0.0,0.0
321,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Debt Services,0.0,0.0
322,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,General Administration,0.0,0.0
323,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Instruction,3497957.05,6453.8
324,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Instructional Support,207746.88,383.3
325,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Maintenance and Operations,435997.96,804.42
326,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Media,109954.0,202.87
327,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Pupil Services,348507.63,643.0
328,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
329,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,School Administration,633449.48,1168.73
330,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,School food Services,0.0,0.0
331,2017-18,761,Atlanta Public Schools,0100,Brown Middle School,K-12 Expenditures,Transportation,1197.0,2.21
332,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Debt Services,0.0,0.0
333,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,General Administration,0.0,0.0
334,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Instruction,5217063.79,6094.7
335,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Instructional Support,496221.22,579.7
336,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Maintenance and Operations,387546.43,452.74
337,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Media,88015.31,102.82
338,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Pupil Services,375833.34,439.06
339,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
340,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,School Administration,651927.11,761.6
341,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,School food Services,0.0,0.0
342,2017-18,761,Atlanta Public Schools,0180,Bunche Middle School,K-12 Expenditures,Transportation,17361.0,20.28
343,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
344,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,General Administration,0.0,0.0
345,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Instruction,4149517.45,10478.58
346,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Instructional Support,225291.79,568.92
347,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Maintenance and Operations,107158.65,270.6
348,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Media,104133.29,262.96
349,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Pupil Services,260019.66,656.62
350,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Renovation and Capital Projects,58082.95,146.67
351,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,School Administration,383104.46,967.44
352,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,School food Services,0.0,0.0
353,2017-18,761,Atlanta Public Schools,0305,Burgess-Peterson Elementary School,K-12 Expenditures,Transportation,0.0,0.0
354,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Debt Services,0.0,0.0
355,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,General Administration,0.0,0.0
356,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Instruction,4263052.0,7388.31
357,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Instructional Support,114271.44,198.04
358,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Maintenance and Operations,387296.19,671.22
359,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Media,75390.76,130.66
360,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Pupil Services,533751.75,925.05
361,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
362,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,School Administration,681762.43,1181.56
363,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,School food Services,0.0,0.0
364,2017-18,761,Atlanta Public Schools,1413,Carver High School,K-12 Expenditures,Transportation,12552.0,21.75
365,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
366,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,General Administration,0.0,0.0
367,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Instruction,3728070.94,9159.88
368,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Instructional Support,354846.56,871.86
369,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Maintenance and Operations,276931.44,680.42
370,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Media,101211.28,248.68
371,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Pupil Services,227683.18,559.42
372,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
373,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,School Administration,383613.11,942.54
374,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,School food Services,0.0,0.0
375,2017-18,761,Atlanta Public Schools,0196,Cascade Elementary School,K-12 Expenditures,Transportation,4045.0,9.94
376,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Debt Services,0.0,0.0
377,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,General Administration,0.0,0.0
378,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Instruction,10587655.07,12397.72
379,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Instructional Support,15.0,0.02
380,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Maintenance and Operations,636.05,0.74
381,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Media,0.0,0.0
382,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Pupil Services,0.0,0.0
383,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
384,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,School Administration,0.0,0.0
385,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,School food Services,0.0,0.0
386,2017-18,761,Atlanta Public Schools,0199,Centennial Academy,K-12 Expenditures,Transportation,0.0,0.0
387,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Debt Services,0.0,0.0
388,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,General Administration,0.0,0.0
389,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Instruction,10057012.95,13215.52
390,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Instructional Support,0.0,0.0
391,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Maintenance and Operations,110000.0,144.55
392,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Media,0.0,0.0
393,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Pupil Services,0.0,0.0
394,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
395,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,School Administration,0.0,0.0
396,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,School food Services,0.0,0.0
397,2017-18,761,Atlanta Public Schools,0515,Charles Drew Charter School JA/SA,K-12 Expenditures,Transportation,70000.0,91.98
398,2017-18,761,Atlanta Public Schools,0201,Charles R. Drew Charter School,K-12 Expenditures,Debt Services,0.0,0.0
399,2017-18,761,Atlanta Public Schools,0201,Charles R. Drew Charter School,K-12 Expenditures,General Administration,0.0,0.0
